"state","puma2k","zcta5","stab","zipname","PUMA2kName","pop10","afact"
"State code","PUMA (2000)","ZIP census tabulation area","State abbreviation","ZCTA name","PUMA 2K name","Population (2010)","puma2k to zcta5 allocation factor"
"06","00700","95977","CA","Smartville, CA","0600700",1033,0.008 
"06","00700","95981","CA","Strawberry Valley, CA (PO Boxes)","0600700",30,0 
"06","00700","95983","CA","Taylorsville, CA","0600700",428,0.004 
"06","00700","95984","CA","Twain, CA","0600700",120,0.001 
"06","00700","95986","CA","Washington, CA","0600700",162,0.001 
"06","00700","96020","CA","Chester, CA","0600700",2416,0.02 
"06","00700","96103","CA","Graeagle, CA","0600700",1725,0.014 
"06","00700","96105","CA","Chilcoot-Vinton, CA","0600700",400,0.003 
"06","00700","96106","CA","Whitehawk, CA","0600700",479,0.004 
"06","00700","96111","CA","Verdi, CA","0600700",160,0.001 
"06","00700","96118","CA","Loyalton, CA","0600700",1627,0.013 
"06","00700","96122","CA","Portola, CA","0600700",3883,0.032 
"06","00700","96124","CA","Calpine, CA","0600700",326,0.003 
"06","00700","96125","CA","Sierra City, CA","0600700",258,0.002 
"06","00700","96126","CA","Sierraville, CA","0600700",215,0.002 
"06","00700","96129","CA","Beckwourth, CA","0600700",261,0.002 
"06","00700","96135","CA","Chilcoot-Vinton, CA","0600700",128,0.001 
"06","00700","96137","CA","Westwood, CA","0600700",1479,0.012 
"06","00700","96161","CA","Truckee, CA","0600700",16710,0.137 
"06","00700","99999","CA","99999","0600700",16,0 
"06","00800","95626","CA","Elverta, CA","0600800",110,0.001 
"06","00800","95645","CA","Knights Landing, CA","0600800",800,0.005 
"06","00800","95659","CA","Nicolaus, CA","0600800",702,0.004 
"06","00800","95668","CA","Pleasant Grove, CA","0600800",678,0.004 
"06","00800","95674","CA","Rio Oso, CA","0600800",935,0.006 
"06","00800","95692","CA","Wheatland, CA","0600800",4769,0.029 
"06","00800","95837","CA","Sacramento, CA","0600800",104,0.001 
"06","00800","95901","CA","Linda, CA","0600800",30985,0.186 
"06","00800","95903","CA","Beale AFB, CA","0600800",1732,0.01 
"06","00800","95914","CA","Bangor, CA","0600800",224,0.001 
"06","00800","95918","CA","Browns Valley, CA","0600800",2339,0.014 
"06","00800","95919","CA","Challenge-Brownsville, CA","0600800",1378,0.008 
"06","00800","95922","CA","Camptonville, CA","0600800",671,0.004 
"06","00800","95925","CA","Challenge-Brownsville, CA","0600800",295,0.002 
"06","00800","95930","CA","Clipper Mills, CA","0600800",34,0 
"06","00800","95935","CA","Dobbins, CA","0600800",631,0.004 
"06","00800","95941","CA","Forbestown, CA","0600800",112,0.001 
"06","00800","95948","CA","Gridley, CA","0600800",26,0 
"06","00800","95953","CA","Live Oak, CA","0600800",10718,0.064 
"06","00800","95957","CA","Meridian, CA","0600800",761,0.005 
"06","00800","95960","CA","North San Juan, CA","0600800",67,0 
"06","00800","95961","CA","Olivehurst, CA","0600800",26510,0.159 
"06","00800","95962","CA","Oregon House, CA","0600800",1567,0.009 
"06","00800","95966","CA","Oroville East, CA","0600800",140,0.001 
"06","00800","95977","CA","Smartville, CA","0600800",645,0.004 
"06","00800","95981","CA","Strawberry Valley, CA (PO Boxes)","0600800",67,0 
"06","00800","95982","CA","Sutter, CA","0600800",3221,0.019 
"06","00800","95991","CA","Yuba City, CA","0600800",40593,0.243 
"06","00800","95993","CA","Yuba City, CA","0600800",36067,0.216 
"06","00800","99999","CA","99999","0600800",5,0 
"06","00900","95605","CA","West Sacramento, CA","0600900",14179,0.071 
"06","00900","95606","CA","Brooks, CA","0600900",196,0.001 
"06","00900","95607","CA","Capay, CA","0600900",431,0.002 
"06","00900","95612","CA","Clarksburg, CA","0600900",1219,0.006 
"06","00900","95615","CA","Courtland, CA","0600900",15,0 
"06","00900","95616","CA","Davis, CA","0600900",47032,0.234 
"06","00900","95618","CA","Davis, CA","0600900",27189,0.135 
"06","00900","95620","CA","Dixon, CA","0600900",98,0 
"06","00900","95627","CA","Esparto, CA","0600900",3513,0.017 
"06","00900","95637","CA","Guinda, CA","0600900",370,0.002 
"06","00900","95645","CA","Knights Landing, CA","0600900",1132,0.006 
"06","00900","95653","CA","Madison, CA","0600900",527,0.003 
"06","00900","95679","CA","Rumsey, CA","0600900",55,0 
"06","00900","95691","CA","West Sacramento, CA","0600900",34737,0.173 
"06","00900","95694","CA","Winters, CA","0600900",8034,0.04 
"06","00900","95695","CA","Woodland, CA","0600900",37946,0.189 
"06","00900","95697","CA","Yolo, CA","0600900",425,0.002 
"06","00900","95698","CA","Zamora, CA (PO Boxes)","0600900",236,0.001 
"06","00900","95776","CA","Woodland, CA","0600900",21902,0.109 
"06","00900","95912","CA","Arbuckle, CA","0600900",122,0.001 
"06","00900","95937","CA","Dunnigan, CA","0600900",1491,0.007 
"06","01000","94503","CA","American Canyon, CA","0601000",19681,0.144 
"06","01000","94508","CA","Angwin, CA","0601000",3661,0.027 
"06","01000","94515","CA","Calistoga, CA","0601000",6478,0.047 
"06","01000","94558","CA","Napa, CA","0601000",66830,0.49 
"06","01000","94559","CA","Napa, CA","0601000",27184,0.199 
"06","01000","94567","CA","Pope Valley, CA","0601000",623,0.005 
"06","01000","94573","CA","Rutherford, CA","0601000",94,0.001 
"06","01000","94574","CA","St. Helena, CA","0601000",8742,0.064 
"06","01000","94576","CA","Deer Park, CA","0601000",164,0.001 
"06","01000","94589","CA","Vallejo, CA","0601000",6,0 
"06","01000","94599","CA","Yountville, CA","0601000",3021,0.022 
"06","01101","94515","CA","Calistoga, CA","0601101",572,0.003 
"06","01101","94922","CA","Bodega, CA","0601101",425,0.002 
"06","01101","94923","CA","Bodega Bay, CA","0601101",1411,0.008 
"06","01101","94931","CA","Cotati, CA","0601101",12,0 
"06","01101","94952","CA","Petaluma, CA","0601101",6028,0.034 
"06","01101","94954","CA","Petaluma, CA","0601101",32,0 
"06","01101","95401","CA","Santa Rosa, CA","0601101",412,0.002 
"06","01101","95403","CA","Santa Rosa, CA","0601101",9945,0.056 
"06","01101","95404","CA","Santa Rosa, CA","0601101",3147,0.018 
"06","01101","95409","CA","Santa Rosa, CA","0601101",11877,0.066 
"06","01101","95412","CA","Annapolis, CA","0601101",401,0.002 
"06","01101","95421","CA","Cazadero, CA","0601101",1592,0.009 
"06","01101","95425","CA","Cloverdale, CA","0601101",10655,0.059 
"06","01101","95430","CA","Duncans Mills, CA (PO Boxes)","0601101",44,0 
"06","01101","95431","CA","Eldridge, CA (PO Boxes)","0601101",631,0.004 
"06","01101","95436","CA","Forestville, CA","0601101",5418,0.03 
"06","01101","95439","CA","Fulton, CA","0601101",96,0.001 
"06","01101","95441","CA","Geyserville, CA","0601101",2014,0.011 
"06","01101","95442","CA","Glen Ellen, CA","0601101",3178,0.018 
"06","01101","95444","CA","Graton, CA","0601101",748,0.004 
"06","01101","95446","CA","Guerneville, CA","0601101",4750,0.027 
"06","01101","95448","CA","Healdsburg, CA","0601101",16852,0.094 
"06","01101","95450","CA","Timber Cove, CA","0601101",387,0.002 
"06","01101","95452","CA","Kenwood, CA","0601101",1393,0.008 
"06","01101","95462","CA","Monte Rio, CA","0601101",1417,0.008 
"06","01101","95465","CA","Occidental, CA","0601101",2083,0.012 
"06","01101","95471","CA","Guerneville, CA","0601101",522,0.003 
"06","01101","95472","CA","Sebastopol, CA","0601101",28056,0.157 
"06","01101","95476","CA","Sonoma, CA","0601101",35268,0.197 
"06","01101","95486","CA","Monte Rio, CA","0601101",62,0 
"06","01101","95492","CA","Windsor, CA","0601101",28350,0.158 
"06","01101","95497","CA","Sea Ranch, CA","0601101",1305,0.007 
"06","01102","94928","CA","Rohnert Park, CA","0601102",43170,0.359 
"06","01102","94931","CA","Cotati, CA","0601102",8458,0.07 
"06","01102","94951","CA","Penngrove, CA","0601102",4124,0.034 
"06","01102","94952","CA","Petaluma, CA","0601102",26161,0.218 
"06","01102","94954","CA","Petaluma, CA","0601102",37333,0.311 
"06","01102","95404","CA","Santa Rosa, CA","0601102",342,0.003 
"06","01102","95407","CA","Santa Rosa, CA","0601102",439,0.004 
"06","01102","95476","CA","Sonoma, CA","0601102",126,0.001 
"06","01103","95401","CA","Santa Rosa, CA","0601103",36569,0.198 
"06","01103","95403","CA","Santa Rosa, CA","0601103",35219,0.191 
"06","01103","95404","CA","Santa Rosa, CA","0601103",36272,0.196 
"06","01103","95405","CA","Santa Rosa, CA","0601103",21399,0.116 
"06","01103","95407","CA","Santa Rosa, CA","0601103",38913,0.211 
"06","01103","95409","CA","Santa Rosa, CA","0601103",15310,0.083 
"06","01103","95439","CA","Fulton, CA","0601103",579,0.003 
"06","01103","95472","CA","Sebastopol, CA","0601103",199,0.001 
"06","01103","95492","CA","Windsor, CA","0601103",182,0.001 
"06","01201","94901","CA","San Rafael, CA","0601201",17,0 
"06","01201","94903","CA","San Rafael, CA","0601201",29040,0.277 
"06","01201","94904","CA","Kentfield, CA","0601201",49,0 
"06","01201","94924","CA","Bolinas, CA","0601201",1638,0.016 
"06","01201","94929","CA","Dillon Beach, CA","0601201",264,0.003 
"06","01201","94930","CA","Fairfax, CA","0601201",5413,0.052 
"06","01201","94933","CA","Lagunitas-Forest Knolls, CA","0601201",865,0.008 
"06","01201","94937","CA","Inverness, CA","0601201",837,0.008 
"06","01201","94938","CA","Lagunitas-Forest Knolls, CA","0601201",812,0.008 
"06","01201","94940","CA","Marshall, CA","0601201",268,0.003 
"06","01201","94941","CA","Mill Valley, CA","0601201",150,0.001 
"06","01201","94945","CA","Novato, CA","0601201",17167,0.164 
"06","01201","94946","CA","Nicasio, CA","0601201",699,0.007 
"06","01201","94947","CA","Novato, CA","0601201",24283,0.232 
"06","01201","94949","CA","Novato, CA","0601201",17202,0.164 
"06","01201","94950","CA","Olema, CA (PO Boxes)","0601201",89,0.001 
"06","01201","94952","CA","Petaluma, CA","0601201",669,0.006 
"06","01201","94956","CA","Point Reyes Station, CA","0601201",1756,0.017 
"06","01201","94960","CA","San Anselmo, CA","0601201",18,0 
"06","01201","94963","CA","San Geronimo, CA","0601201",569,0.005 
"06","01201","94965","CA","Sausalito, CA","0601201",538,0.005 
"06","01201","94970","CA","Stinson Beach, CA","0601201",683,0.007 
"06","01201","94971","CA","Tomales, CA","0601201",337,0.003 
"06","01201","94972","CA","Valley Ford, CA (PO Boxes)","0601201",52,0 
"06","01201","94973","CA","Woodacre, CA","0601201",1429,0.014 
"06","01201","99999","CA","99999","0601201",3,0 
"06","01202","94901","CA","San Rafael, CA","0601202",41140,0.279 
"06","01202","94904","CA","Kentfield, CA","0601202",11946,0.081 
"06","01202","94920","CA","Tiburon, CA","0601202",12474,0.085 
"06","01202","94925","CA","Corte Madera, CA","0601202",9253,0.063 
"06","01202","94930","CA","Fairfax, CA","0601202",3087,0.021 
"06","01202","94939","CA","Larkspur, CA","0601202",6859,0.046 
"06","01202","94941","CA","Mill Valley, CA","0601202",30346,0.206 
"06","01202","94957","CA","Ross, CA","0601202",1332,0.009 
"06","01202","94960","CA","San Anselmo, CA","0601202",15722,0.107 
"06","01202","94964","CA","San Quentin, CA (PO Boxes)","0601202",5094,0.035 
"06","01202","94965","CA","Sausalito, CA","0601202",10309,0.07 
"06","01301","94510","CA","Benicia, CA","0601301",27086,0.187 
"06","01301","94589","CA","Vallejo, CA","0601301",29870,0.206 
"06","01301","94590","CA","Vallejo, CA","0601301",35420,0.245 
"06","01301","94591","CA","Vallejo, CA","0601301",51720,0.357 
"06","01301","94592","CA","Vallejo, CA","0601301",742,0.005 
"06","01302","94510","CA","Benicia, CA","0601302",2,0 
"06","01302","94533","CA","Fairfield, CA","0601302",69277,0.499 
"06","01302","94534","CA","Fairfield, CA","0601302",36364,0.262 
"06","01302","94535","CA","Fairfield, CA","0601302",3793,0.027 
"06","01302","94585","CA","Suisun City, CA","0601302",28044,0.202 
"06","01302","94591","CA","Vallejo, CA","0601302",1322,0.01 
"06","01302","95687","CA","Vacaville, CA","0601302",12,0 
"06","01302","99999","CA","99999","0601302",1,0 
"06","01303","94512","CA","Birds Landing, CA","0601303",108,0.001 
"06","01303","94534","CA","Fairfield, CA","0601303",52,0 
"06","01303","94571","CA","Rio Vista, CA","0601303",7669,0.059 
"06","01303","94585","CA","Suisun City, CA","0601303",219,0.002 
"06","01303","95612","CA","Clarksburg, CA","0601303",20,0 
"06","01303","95618","CA","Davis, CA","0601303",92,0.001 
"06","01303","95620","CA","Dixon, CA","0601303",20455,0.158 
"06","01303","95625","CA","Elmira, CA","0601303",155,0.001 
"06","01303","95687","CA","Vacaville, CA","0601303",65084,0.502 
"06","01303","95688","CA","Vacaville, CA","0601303",34379,0.265 
"06","01303","95690","CA","Walnut Grove, CA","0601303",336,0.003 
"06","01303","95694","CA","Winters, CA","0601303",1122,0.009 
"06","01401","95673","CA","Rio Linda, CA","0601401",114,0.001 
"06","01401","95811","CA","Sacramento, CA","0601401",7595,0.041 
"06","01401","95814","CA","Sacramento, CA","0601401",9922,0.053 
"06","01401","95815","CA","Sacramento, CA","0601401",19020,0.102 
"06","01401","95816","CA","Sacramento, CA","0601401",10136,0.054 
"06","01401","95817","CA","Sacramento, CA","0601401",69,0 
"06","01401","95818","CA","Sacramento, CA","0601401",4642,0.025 
"06","01401","95819","CA","Sacramento, CA","0601401",3,0 
"06","01401","95833","CA","Sacramento, CA","0601401",37066,0.198 
"06","01401","95834","CA","Sacramento, CA","0601401",25722,0.138 
"06","01401","95835","CA","Sacramento, CA","0601401",35931,0.192 
"06","01401","95838","CA","Sacramento, CA","0601401",36764,0.197 
"06","01402","95815","CA","Sacramento, CA","0601402",5660,0.054 
"06","01402","95816","CA","Sacramento, CA","0601402",5443,0.052 
"06","01402","95817","CA","Sacramento, CA","0601402",13465,0.128 
"06","01402","95818","CA","Sacramento, CA","0601402",18,0 
"06","01402","95819","CA","Sacramento, CA","0601402",17138,0.163 
"06","01402","95820","CA","Sacramento, CA","0601402",25853,0.246 
"06","01402","95821","CA","Arden-Arcade, CA","0601402",647,0.006 
"06","01402","95823","CA","Sacramento, CA","0601402",400,0.004 
"06","01402","95824","CA","Sacramento, CA","0601402",14374,0.137 
"06","01402","95825","CA","Arden-Arcade, CA","0601402",4098,0.039 
"06","01402","95826","CA","Rosemont, CA","0601402",11039,0.105 
"06","01402","95828","CA","Florin, CA","0601402",6315,0.06 
"06","01402","95829","CA","Vineyard, CA","0601402",1,0 
"06","01402","95841","CA","North Highlands, CA","0601402",58,0.001 
"06","01402","95864","CA","Arden-Arcade, CA","0601402",699,0.007 
"06","01403","95758","CA","Elk Grove, CA","0601403",6158,0.035 
"06","01403","95818","CA","Sacramento, CA","0601403",15151,0.087 
"06","01403","95820","CA","Sacramento, CA","0601403",2826,0.016 
"06","01403","95822","CA","Sacramento, CA","0601403",42347,0.243 
"06","01403","95823","CA","Sacramento, CA","0601403",52904,0.304 
"06","01403","95824","CA","Sacramento, CA","0601403",1864,0.011 
"06","01403","95831","CA","Sacramento, CA","0601403",41321,0.237 
"06","01403","95832","CA","Sacramento, CA","0601403",11730,0.067 
"06","01501","95621","CA","Citrus Heights, CA","0601501",378,0.003 
"06","01501","95626","CA","Elverta, CA","0601501",5355,0.037 
"06","01501","95652","CA","McClellan Park, CA","0601501",739,0.005 
"06","01501","95660","CA","North Highlands, CA","0601501",30714,0.215 
"06","01501","95673","CA","Rio Linda, CA","0601501",15341,0.107 
"06","01501","95821","CA","Arden-Arcade, CA","0601501",8,0 
"06","01501","95833","CA","Sacramento, CA","0601501",227,0.002 
"06","01501","95834","CA","Sacramento, CA","0601501",177,0.001 
"06","01501","95835","CA","Sacramento, CA","0601501",5,0 
"06","01501","95837","CA","Sacramento, CA","0601501",211,0.001 
"06","01501","95841","CA","North Highlands, CA","0601501",13002,0.091 
"06","01501","95842","CA","Foothill Farms, CA","0601501",31806,0.222 
"06","01501","95843","CA","Antelope, CA","0601501",45048,0.315 
"06","01502","95608","CA","Carmichael, CA","0601502",5048,0.048 
"06","01502","95610","CA","Citrus Heights, CA","0601502",44147,0.42 
"06","01502","95621","CA","Citrus Heights, CA","0601502",39441,0.375 
"06","01502","95628","CA","Fair Oaks, CA","0601502",4851,0.046 
"06","01502","95662","CA","Orangevale, CA","0601502",7322,0.07 
"06","01502","95841","CA","North Highlands, CA","0601502",4270,0.041 
"06","01503","95608","CA","Carmichael, CA","0601503",21879,0.13 
"06","01503","95628","CA","Fair Oaks, CA","0601503",35345,0.21 
"06","01503","95630","CA","Folsom, CA","0601503",71224,0.423 
"06","01503","95662","CA","Orangevale, CA","0601503",24236,0.144 
"06","01503","95670","CA","Rancho Cordova, CA","0601503",7912,0.047 
"06","01503","95742","CA","Rancho Cordova, CA","0601503",7710,0.046 
"06","01504","95608","CA","Carmichael, CA","0601504",32491,0.196 
"06","01504","95670","CA","Rancho Cordova, CA","0601504",28364,0.171 
"06","01504","95742","CA","Rancho Cordova, CA","0601504",21,0 
"06","01504","95821","CA","Arden-Arcade, CA","0601504",32895,0.198 
"06","01504","95825","CA","Arden-Arcade, CA","0601504",26986,0.163 
"06","01504","95826","CA","Rosemont, CA","0601504",16869,0.102 
"06","01504","95827","CA","Rancho Cordova, CA","0601504",4333,0.026 
"06","01504","95841","CA","North Highlands, CA","0601504",2118,0.013 
"06","01504","95864","CA","Arden-Arcade, CA","0601504",21748,0.131 
"06","01505","95624","CA","Elk Grove, CA","0601505",44404,0.242 
"06","01505","95758","CA","Elk Grove, CA","0601505",47055,0.256 
"06","01505","95820","CA","Sacramento, CA","0601505",5801,0.032 
"06","01505","95823","CA","Sacramento, CA","0601505",20681,0.113 
"06","01505","95824","CA","Sacramento, CA","0601505",13983,0.076 
"06","01505","95828","CA","Florin, CA","0601505",51547,0.281 
"06","01506","94571","CA","Rio Vista, CA","0601506",242,0.001 
"06","01506","95615","CA","Courtland, CA","0601506",819,0.004 
"06","01506","95624","CA","Elk Grove, CA","0601506",17585,0.095 
"06","01506","95632","CA","Galt, CA","0601506",28216,0.152 
"06","01506","95638","CA","Clay, CA","0601506",2255,0.012 
"06","01506","95639","CA","Hood, CA","0601506",283,0.002 
"06","01506","95641","CA","Isleton, CA","0601506",1955,0.011 
"06","01506","95655","CA","Mather, CA","0601506",4314,0.023 
"06","01506","95670","CA","Rancho Cordova, CA","0601506",16697,0.09 
"06","01506","95680","CA","Ryde, CA (PO Boxes)","0601506",146,0.001 
"06","01506","95683","CA","Rancho Murieta, CA","0601506",6180,0.033 
"06","01506","95690","CA","Walnut Grove, CA","0601506",2197,0.012 
"06","01506","95693","CA","Wilton, CA","0601506",6758,0.036 
"06","01506","95742","CA","Rancho Cordova, CA","0601506",18,0 
