statefip,puma,mpop2000,pumapop2000,mpopshare2000,metropuma03,mpop2010,pumapop2010,mpopshare2010,metropuma13
51,1301,89759,89759,1,1,105186,105186,1,1
51,1302,99657,99657,1,1,102441,102441,1,1
51,4101,93864,93864,1,1,104543,104543,1,1
51,4102,92252,92252,1,1,111527,111527,1,1
51,4103,73795,73795,1,1,100166,100166,1,1
51,10701,80089,80089,1,1,102704,102704,1,1
51,10702,28706,28706,1,1,105893,105893,1,1
51,10703,60706,60706,1,1,103714,103714,1,1
51,51010,23403,209298,0.1118166,0,23177,208150,0.1113476,0
51,51020,68470,190020,0.3603304,0,72711,193595,0.3755831,0
51,51040,151319,165192,0.9160174,1,178237,178237,1,1
51,51044,127438,127438,1,1,129927,129927,1,1
51,51045,160825,184343,0.8724226,1,178780,200991,0.8894926,1
51,51080,0,150596,0,0,118502,161553,0.7335178,1
51,51084,95444,95444,1,1,118542,118542,1,1
51,51085,31567,89821,0.3514447,0,37575,103610,0.3626581,0
51,51087,55169,134816,0.40922,0,119265,166054,0.7182302,1
51,51089,88820,88820,1,1,77648,110801,0.7007879,1
51,51090,110827,110827,1,1,123911,123911,1,1
51,51095,112285,112285,1,1,122224,122224,1,1
51,51096,116331,116331,1,1,130410,130410,1,1
51,51097,110156,202910,0.5428827,1,0,193023,0,0
51,51105,20417,185257,0.1102084,0,29836,191011,0.1562004,0
51,51110,108193,108193,1,1,125228,125228,1,1
51,51115,111722,111722,1,1,153247,153247,1,1
51,51120,112519,129322,0.8700686,1,150942,174526,0.8648683,1
51,51125,50617,171289,0.2955064,0,45836,170873,0.268246,0
51,51135,149904,167129,0.8969359,1,148235,173463,0.8545626,1
51,51145,93405,119233,0.7833821,1,119855,147007,0.8153013,1
51,51154,220311,220311,1,1,208001,208001,1,1
51,51155,114657,114657,1,1,130337,130337,1,1
51,51164,141809,141809,1,1,141491,141491,1,1
51,51165,167757,167757,1,1,170090,170090,1,1
51,51167,115691,115691,1,1,126413,126413,1,1
51,51175,179827,179827,1,1,180719,180719,1,1
51,51186,146437,146437,1,1,137436,137436,1,1
51,51206,128286,128286,1,1,158691,158691,1,1
51,51215,159242,159242,1,1,191246,191246,1,1
51,51224,118838,118838,1,1,140398,140398,1,1
51,51225,143549,143549,1,1,166537,166537,1,1
51,51235,197549,197549,1,1,204214,204214,1,1
51,51244,46420,46420,1,1,111334,111334,1,1
51,51245,96905,96905,1,1,114819,114819,1,1
51,51246,182897,182897,1,1,227943,227943,1,1
51,51255,128319,128319,1,1,139966,139966,1,1
51,55001,103508,103508,1,1,113140,113140,1,1
51,55002,95676,95676,1,1,109069,109069,1,1
51,59301,135518,135518,1,1,144493,144493,1,1
51,59302,112644,112644,1,1,123184,123184,1,1
51,59303,148353,148353,1,1,152346,152346,1,1
51,59304,88917,88917,1,1,102067,102067,1,1
51,59305,99468,99468,1,1,114330,114330,1,1
51,59306,92686,92686,1,1,103204,103204,1,1
51,59307,138767,138767,1,1,159845,159845,1,1
51,59308,99584,99584,1,1,109412,109412,1,1
51,59309,85791,85791,1,1,107742,107742,1,1
53,10100,166814,166814,1,1,201140,201140,1,1
53,10200,102979,188614,0.5459775,1,116901,211176,0.5535714,1
53,10300,99219,99219,1,1,110884,110884,1,1
53,10400,0,98622,0,0,56532,105203,0.5373611,1
53,10501,115967,115967,1,1,126354,126354,1,1
53,10502,112093,112093,1,1,118165,118165,1,1
53,10503,103339,103339,1,1,121652,121652,1,1
53,10504,86540,86540,1,1,105050,105050,1,1
53,10600,20551,94364,0.2177843,0,25701,102041,0.2518694,0
53,10701,75093,75093,1,1,104793,104793,1,1
53,10702,82392,82392,1,1,104997,104997,1,1
53,10703,34340,89520,0.3836007,0,102331,102331,1,1
53,10800,0,108060,0,0,0,130035,0,0
53,10901,110173,110173,1,1,120362,120362,1,1
53,10902,112405,112405,1,1,122869,122869,1,1
53,11000,9872,97631,0.1011191,0,11066,106839,0.1035764,0
53,11101,96820,96820,1,1,105304,105304,1,1
53,11102,84773,84773,1,1,106119,106119,1,1
53,11103,77041,77041,1,1,103136,103136,1,1
53,11104,86603,86603,1,1,110804,110804,1,1
53,11200,92948,117756,0.7893284,1,102410,127308,0.8044271,1
53,11300,0,116599,0,0,0,133496,0,0
53,11401,127266,127266,1,1,151138,151138,1,1
53,11402,80091,80091,1,1,101126,101126,1,1
53,11501,119254,119254,1,1,120116,120116,1,1
53,11502,102006,102006,1,1,109866,109866,1,1
53,11503,107843,107843,1,1,107584,107584,1,1
53,11504,108147,108147,1,1,125138,125138,1,1
53,11505,84008,84008,1,1,107086,107086,1,1
53,11506,91593,91593,1,1,120383,120383,1,1
53,11507,87591,87591,1,1,105052,105052,1,1
53,11601,126999,126999,1,1,137644,137644,1,1
53,11602,109697,109697,1,1,118748,118748,1,1
53,11603,103992,103992,1,1,116891,116891,1,1
53,11604,102579,102579,1,1,107411,107411,1,1
53,11605,120008,120008,1,1,127812,127812,1,1
53,11606,108123,108123,1,1,113128,113128,1,1
53,11607,120326,120326,1,1,130382,130382,1,1
53,11608,121209,121209,1,1,131000,131000,1,1
53,11609,101508,101508,1,1,131197,131197,1,1
53,11610,103909,103909,1,1,126620,126620,1,1
53,11611,118799,118799,1,1,123856,123856,1,1
53,11612,118722,118722,1,1,120813,120813,1,1
53,11613,107179,107179,1,1,120748,120748,1,1
53,11614,92331,92331,1,1,107256,107256,1,1
53,11615,98400,98400,1,1,113358,113358,1,1
53,11616,83608,83608,1,1,104385,104385,1,1
53,11701,110981,110981,1,1,112986,112986,1,1
53,11702,86340,86340,1,1,111521,111521,1,1
53,11703,104590,104590,1,1,115228,115228,1,1
53,11704,88580,88580,1,1,113418,113418,1,1
53,11705,102381,102381,1,1,124896,124896,1,1
53,11706,113179,113179,1,1,135286,135286,1,1
53,11801,113492,113492,1,1,123226,123226,1,1
53,11802,118473,118473,1,1,127907,127907,1,1
53,11900,0,90478,0,0,0,101276,0,0
54,100,141060,141060,1,1,132295,132295,1,1
54,200,0,148742,0,0,0,150614,0,0
54,300,111200,111200,1,1,129709,129709,1,1
54,400,180319,180319,1,1,209843,227384,0.9228573,1
54,500,0,123627,0,0,0,127418,0,0
54,600,0,110517,0,0,0,111220,0,0
54,700,101373,101373,1,1,92673,100278,0.9241608,1
54,800,139697,165654,0.8433047,1,138800,166124,0.8355204,1
54,900,99232,99232,1,1,101835,101835,1,1
54,1000,210404,210404,1,1,202449,202449,1,1
54,1100,0,107447,0,0,0,107015,0,0
54,1200,0,189779,0,0,124898,187162,0.6673256,1
54,1300,0,118990,0,0,0,109491,0,0
55,100,43287,180782,0.2394431,0,44159,178774,0.2470102,0
55,101,111557,111557,1,1,111829,111829,1,1
55,102,153533,153533,1,1,183890,183890,1,1
55,103,161436,161436,1,1,192354,192354,1,1
55,200,104099,104099,1,1,104954,104954,1,1
55,300,122677,122677,1,1,143053,143053,1,1
55,600,0,118214,0,0,0,115452,0,0
55,700,36804,190131,0.1935715,0,41019,202430,0.202633,0
55,800,22780,140085,0.1626156,0,60529,146594,0.4129023,0
55,900,107118,107118,1,1,114638,114638,1,1
55,1000,52468,107693,0.4872,0,56833,118809,0.478356,0
55,1001,0,159918,0,0,0,172445,0,0
55,1300,35634,112067,0.3179705,0,37660,111617,0.3374038,0
55,1301,20187,103074,0.1958493,0,20574,102016,0.2016743,0
55,1400,0,155048,0,0,0,157542,0,0
55,1401,137927,137927,1,1,150604,150604,1,1
55,1500,160973,160973,1,1,176695,176695,1,1
55,1501,156763,156763,1,1,166994,166994,1,1
55,1600,125834,125834,1,1,134063,134063,1,1
55,1601,0,185696,0,0,0,192307,0,0
55,2400,152307,152307,1,1,160331,160331,1,1
55,2500,112646,112646,1,1,115507,115507,1,1
55,10000,149577,149577,1,1,166426,166426,1,1
55,20000,199810,199810,1,1,218282,218282,1,1
55,30000,188831,188831,1,1,195408,195408,1,1
55,40101,106421,106421,1,1,108751,108751,1,1
55,40301,106346,106346,1,1,118685,118685,1,1
55,40701,170394,170394,1,1,169523,169523,1,1
55,41001,108410,108410,1,1,108892,108892,1,1
55,41002,124058,124058,1,1,118043,118043,1,1
55,41003,112822,112822,1,1,106287,106287,1,1
55,41004,102608,102608,1,1,105475,105475,1,1
55,41005,109092,109092,1,1,112079,112079,1,1
55,50000,0,93759,0,0,0,102228,0,0
55,55101,8294,128133,0.0647296,0,8897,133662,0.0665634,0
55,55102,63155,103013,0.6130784,1,84345,128202,0.6579071,1
55,55103,140043,140043,1,1,152254,152254,1,1
55,70101,100698,100698,1,1,114355,114355,1,1
55,70201,148144,148144,1,1,154229,154229,1,1
55,70301,111938,111938,1,1,121307,121307,1,1
56,100,0,96631,0,0,0,108389,0,0
56,200,0,85345,0,0,0,101926,0,0
56,300,81607,113621,0.7182383,1,91738,128037,0.716496,1
56,400,66533,94224,0.7061151,1,75450,105168,0.7174236,1
56,500,0,103961,0,0,0,120106,0,0
72,101,0,0,,1,168959,168959,1,1
72,102,0,0,,1,132499,132499,1,1
72,201,0,0,,1,137462,137462,1,1
72,202,0,0,,1,106330,122487,0.8680921,1
72,301,0,0,,1,133936,133936,1,1
72,302,0,0,,1,141014,141014,1,1
72,401,0,0,,1,107333,126816,0.846368,1
72,402,0,0,,1,166327,182969,0.9090447,1
72,403,0,0,,1,76820,140606,0.5463493,1
72,501,0,0,,1,155167,155167,1,1
72,502,0,0,,1,127774,127774,1,1
72,503,0,0,,1,114017,114017,1,1
72,601,0,0,,1,142063,142063,1,1
72,602,0,0,,1,146158,146158,1,1
72,701,0,0,,1,96439,127517,0.7562835,1
72,801,0,0,,1,103304,103304,1,1
72,802,0,0,,1,104812,104812,1,1
72,803,0,0,,1,126064,126064,1,1
72,804,0,0,,1,179933,179933,1,1
72,805,0,0,,1,102408,102408,1,1
72,806,0,0,,1,112985,112985,1,1
72,901,0,0,,1,171902,171902,1,1
72,902,0,0,,1,157410,157410,1,1
72,1001,0,0,,1,142893,142893,1,1
72,1002,0,0,,1,165392,165392,1,1
72,1101,0,0,,1,124996,136115,0.9183117,1
72,1102,0,0,,1,123127,123127,1,1
